hits,feedstock,technology,end_point_id,X_coords,Y_coords,capacity,percent_full,original_feedstock_tonnes,tonnes_contributed,tonnes_still_needed,remaining_feedstock_tonnes,start_point_id,service_area_(ha),Arterial_Road_(m),Interchange_(m),Main_Road_(m),National_Freeway_(m),National_Road_(m),None_(m),On/OffRamp_(m),Other_Road_(m),Secondary_Road_(m),Street_(m),Virtual_road_(m)
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,76.059,57.416700000000006,57.417,5745.934,0,W31A101255,5.0,0,0,8605.38288979371,0,0,0,0,7577.59806728351,4185.615279113661,0,2606.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,76.154,23.0103,23.01,5722.924,0,W31A100371,0.63,16166.526490211565,0,10796.43561278725,0,0,0,0,0,0,0,530.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,77.192,248.9366,248.937,5473.987,0,W31A100025,18.54,14646.333106975319,0,10796.43561278725,0,0,0,0,0,0,0,2320.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,77.679,116.99410000000002,116.994,5356.993,0,W31A101281,15.82,0,0,8605.38288979371,0,0,0,0,7608.959638750921,1228.5027113373467,0,1911.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,81.289,866.3386,866.339,4490.654,0,W31A100635,28.93,16166.526490211565,0,10796.43561278725,0,0,0,0,0,0,0,530.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,81.373,20.1339,20.134,4470.52,0,W31A100302,19.64,16166.526490211565,0,10796.43561278725,0,0,0,0,0,0,0,530.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,81.457,20.1339,20.134,4450.386,0,W31A100302,19.64,3015.7114706175985,0,9617.285957249354,0,0,0,0,14491.60627278215,0,0,687.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,82.116,158.28240000000002,158.282,4292.104,0,W31A101181,11.64,14646.333106975319,0,10796.43561278725,0,0,0,0,0,0,0,2320.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,82.545,102.99450000000002,102.995,4189.109,0,W31A101202,17.69,0,0,4798.592695376603,0,0,0,0,484.74362964665033,0,0,808.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,84.028,355.92800000000005,355.928,3833.181,0,W31A101248,22.38,0,0,9617.285957249354,0,0,0,0,7459.981052724478,0,0,1263.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,85.74,410.8099,410.81,3422.371,0,W31A100601,50.72,0,0,4219.595598650951,0,0,0,0,412.07236324665683,0,0,928.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,87.452,410.8099,410.81,3011.561,0,W31A100601,50.72,0,0,6173.9258844713395,0,0,0,0,4160.140267979154,0,0,808.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,87.726,65.858,65.858,2945.703,0,W31A100446,4.79,0,0,6229.494285992985,0,0,0,0,8131.5857475785615,0,0,1595.0
84,Aliens,CBP-Pelleting,5,31.12328252520821,-27.73460048269427,24000,100.0,3004.5254,2945.703,0.0,58.82239999998865,W31A100565,83.68,0,0,8605.38288979371,0,0,0,0,7577.59806728351,4185.615279113661,0,1178.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,18.003,4320.8377,4320.838,19679.162,0,W22A100741,31.92,0,0,0,0,0,0,0,1873.9094310611817,1904.864739836232,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,18.487,116.095,116.095,19563.067,0,W22A100068,0.54,0,0,0,0,0,0,0,6009.026214081437,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,18.633,34.88,34.88,19528.187,0,W22A100760,0.28,0,0,0,0,0,0,0,2373.092493452573,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,21.826,766.4117000000001,766.412,18761.775,0,W22A100808,5.36,0,0,0,0,0,0,0,6297.659486481888,2466.589566920662,206.24195543437412,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,24.869,730.2640000000017,730.264,18031.511,0,W22A100761,15.72,0,0,0,0,0,0,0,6372.863975610306,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,25.205,80.67840000000001,80.678,17950.833,0,W22A100182,0.64,0,0,0,0,0,0,0,6619.393229459539,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,25.505,72.0,72.0,17878.833,0,W22A100511,1.14,0,0,0,0,0,0,0,5958.36297052164,2930.3979951373044,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,25.717,50.987300000000005,50.987,17827.846,0,W22A100558,0.83,0,0,0,0,0,0,0,3854.5429611590894,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,26.767,251.85440000000003,251.854,17575.992,0,W22A100427,5.48,0,0,0,0,0,0,0,3854.5429611590894,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,27.816,251.85440000000003,251.854,17324.138,0,W22A100427,5.48,0,0,0,0,0,0,0,3854.5429611590894,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,28.865,251.85440000000003,251.854,17072.284,0,W22A100427,5.48,0,0,0,0,0,0,0,3854.5429611590894,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,29.915,251.85440000000003,251.854,16820.43,0,W22A100427,5.48,0,0,0,0,0,0,0,9088.662902475195,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,40.713,2591.5143,2591.514,14228.916,0,W22A100340,15.03,0,0,0,0,0,0,0,1984.8080977635009,1254.4134946454967,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,42.152,345.3354,345.335,13883.581,0,W22A100021,7.15,0,0,0,0,0,0,0,9586.039809280319,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,42.777,150.1227,150.123,13733.458,0,W22A100547,0.91,0,0,0,0,0,0,0,8029.670216441586,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,42.948,40.8945,40.895,13692.563,0,W31A101278,1.47,0,0,0,0,0,0,0,8267.653850799723,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,45.24,550.0857,550.086,13142.477,0,W31A101236,13.79,0,0,0,0,0,0,0,2260.2934723615517,1787.7727989129867,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,49.748,1081.9818,1081.982,12060.495,0,W22A100009,19.89,0,0,0,0,0,0,0,7296.931727691597,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,50.356,145.94660000000002,145.947,11914.548,0,W31A101277,1.46,0,0,0,0,0,0,0,2384.045555955291,6783.510645717327,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,51.53,281.8558,281.856,11632.692,0,W22A100454,3.87,0,0,0,0,0,0,0,3928.807331074885,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,51.723,46.1709,46.171,11586.521,0,W22A100573,0.91,0,0,0,0,0,0,0,8335.516138447318,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,52.094,89.03519999999999,89.035,11497.486,0,W22A100705,1.33,0,0,0,0,0,0,0,8459.240454172043,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,53.496,336.4322,336.432,11161.054,0,W31A101295,13.19,0,0,0,0,0,0,0,2384.045555955291,6783.510645717327,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,53.83,80.1738,80.174,11080.88,0,W22A100444,1.01,0,0,0,0,0,0,0,1984.8080977635009,2802.444937896459,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,54.066,56.61000000000001,56.61,11024.27,0,W22A100570,0.32,0,0,0,0,0,0,0,1984.8080977635009,2556.017970343834,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,55.334,304.36120000000005,304.361,10719.909,0,W31A101240,11.93,0,0,0,0,0,0,0,6629.191143303949,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,55.551,52.11000000000001,52.11,10667.799,0,W22A100135,0.3,0,0,0,0,0,0,0,6972.065482233235,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,57.085,368.23409999999996,368.234,10299.565,0,W22A100452,4.63,0,0,0,0,0,0,0,6605.468554234907,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,57.185,23.935499999999998,23.935,10275.63,0,W22A100447,0.3,0,0,0,0,0,0,0,8697.059491253602,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,57.191,1.5364,1.536,10274.094,0,W22A100329,0.02,0,0,0,0,0,0,0,5727.49829902937,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,57.218,6.3675,6.367,10267.727,0,W31A101290,0.43,0,0,0,0,0,0,0,5727.49829902937,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,57.239,5.0232,5.023,10262.704,0,W31A100861,0.64,0,0,0,0,0,0,0,4531.595141472304,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,58.927,405.135,405.135,9857.569,0,W31A100293,29.56,0,0,0,0,0,0,0,8729.154341738289,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,59.177,59.97420000000001,59.974,9797.595,0,W31A101296,2.35,0,0,0,0,0,0,0,6993.730837269026,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,59.288,26.7076,26.708,9770.887,0,W22A100418,1.74,0,0,0,0,0,0,0,5812.691758149855,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,59.399,26.7076,26.708,9744.179,0,W22A100418,1.74,0,0,0,0,0,0,0,6086.094719880498,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,60.005,145.49400000000003,145.494,9598.685,0,W22A100134,0.83,0,0,0,0,0,0,0,1984.8080977635009,3216.1237059160003,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,60.15,34.5856,34.586,9564.099,0,W22A100723,0.48,0,0,0,0,0,0,0,8535.18191653433,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,60.201,12.231,12.231,9551.868,0,W31A101294,6.77,0,0,0,0,0,0,0,8535.18191653433,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,60.225,5.925,5.925,9545.943,0,W31A101291,0.4,0,0,0,0,0,0,0,6008.142361581771,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,60.426,48.3,48.3,9497.643,0,W22A100328,0.57,0,0,0,0,0,0,0,6008.142361581771,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,60.458,7.4796,7.48,9490.163,0,W22A100417,0.09,0,0,0,0,0,0,0,8009.841112747407,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,62.035,378.5535,378.553,9111.61,0,W22A100701,5.33,0,0,0,0,0,0,0,1984.8080977635009,3250.957855743234,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,62.051,3.79,3.79,9107.82,0,W31A101239,13.8,0,0,0,0,0,0,0,8546.047378646079,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,62.067,3.79,3.79,9104.03,0,W31A101239,13.8,0,0,0,0,0,0,0,4820.3703027387,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,62.76,166.5108,166.511,8937.519,0,W22A100410,6.42,0,0,0,0,0,0,0,7171.279261075264,48.41681690926793,289.08702751538965,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,63.454,166.5108,166.511,8771.008,0,W22A100410,6.42,0,0,0,0,0,0,0,6162.562822393532,180.0193952733838,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,65.043,381.3944,381.394,8389.614,0,W31A101204,19.28,0,0,0,0,0,0,0,12380.183441728184,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,67.048,481.233,481.233,7908.381,0,W31A100863,32.17,0,0,0,0,0,0,0,6162.562822393532,389.6551905257088,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,67.121,17.5261,17.526,7890.855,0,W22A100323,24.03,0,0,0,0,0,0,0,7171.279261075264,48.41681690926793,669.1578997701877,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,67.511,93.42,93.42,7797.435,0,W31A100866,4.93,0,0,0,0,0,0,0,7171.279261075264,48.41681690926793,669.1578997701877,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,69.486,474.048,474.048,7323.387,0,W22A100406,3.97,0,0,0,0,0,0,0,5512.898116213912,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,69.784,71.51050000000001,71.511,7251.876,0,W31A100862,4.32,0,0,0,0,0,0,0,8249.897137078135,48.41681690926793,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,70.284,120.0876,120.088,7131.788,0,W22A100015,3.75,0,0,0,0,0,0,0,6076.739470512734,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,70.597,75.17620000000001,75.176,7056.612,0,W22A100796,8.0,0,0,0,0,0,0,0,6104.163439591812,0,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,70.805,49.8272,49.827,7006.785,0,W22A100327,0.59,0,0,0,0,0,0,0,6973.544425836091,1426.046385830557,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,71.056,60.1088,60.109,6946.676,0,W22A100392,0.48,0,0,0,0,0,0,0,6295.017033732948,77.40329487678153,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,71.673,148.23,148.23,6798.446,0,W31A100883,6.02,0,0,0,0,0,0,0,2225.3090294383833,4707.713018110272,0,0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,72.476,192.79250000000002,192.793,6605.653,0,W31A100885,7.86,0,0,0,0,0,0,0,3278.4193636227014,0,0,393.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,72.52,10.340000000000002,10.34,6595.313,0,W22A100391,0.67,0,0,0,0,0,0,0,2062.6604959027504,1539.062361538222,0,477.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,73.01,117.7728,117.773,6477.54,0,W22A100699,1.11,0,0,0,0,0,0,0,4329.58709332997,0,0,299.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,73.011,0.2889,0.289,6477.251,0,W22A100402,2.64,0,0,0,0,0,0,0,4906.6727862169055,4991.7557085885655,0,384.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,74.126,267.5084,267.508,6209.743,0,W31A110041,7.01,0,0,0,0,0,0,0,7425.2426084870685,48.41681690926793,0,95.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,78.138,962.9444000000001,962.944,5246.799,0,W22A100774,12.17,0,0,0,0,0,0,0,4906.6727862169055,4991.7557085885655,0,384.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,78.202,15.285,15.285,5231.514,0,W31A100871,0.59,0,0,0,0,0,0,0,8891.145210058698,48.41681690926793,0,1178.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,78.8,143.5264,143.526,5087.988,0,W22A100400,1.14,0,0,0,0,0,0,0,4824.526471117397,0,0,383.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,78.955,37.07,37.07,5050.918,0,W22A100383,0.34,0,0,0,0,0,0,0,4824.526471117397,0,0,383.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,79.116,38.732800000000005,38.733,5012.185,0,W22A100397,0.31,0,0,0,0,0,0,0,4824.526471117397,0,0,383.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,80.858,418.16859999999997,418.169,4594.016,0,W31A101200,24.19,0,0,0,0,0,0,0,2825.933282609701,9350.711344270407,0,410.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,81.99,271.524,271.524,4322.492,0,W22A100698,2.9,0,0,0,0,0,0,0,7990.191585287754,48.41681690926793,0,218.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,98.522,3967.7472000000002,3967.747,354.745,0,W22A100750,40.38,0,0,0,0,0,0,0,6295.017033732948,479.01002828570654,0,452.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,98.728,49.423,49.423,305.322,0,W22A100006,0.46,0,0,0,0,0,0,0,6295.017033732948,479.01002828570654,0,452.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,99.027,71.885,71.885,233.437,0,W22A100382,0.67,0,0,0,0,0,0,0,6295.017033732948,479.01002828570654,0,452.0
74,Aliens,CBP-Pelleting,6,31.077943309635415,-27.81937580437919,24000,100.0,524.5306,233.437,-0.0,291.0936000000024,W22A100324,14.42,0,0,0,0,0,0,0,6295.017033732948,479.01002828570654,0,452.0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,11.554,2772.949,2772.949,21227.051,0,W22A100662,27.22,0,0,0,0,0,0,0,10199.010688775765,6607.282715001416,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,11.867,75.048,75.048,21152.003,0,W22A100664,0.36,0,0,0,0,0,0,0,10199.010688775765,6607.282715001416,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,12.631,183.3956,183.396,20968.607,0,W22A100663,0.84,0,0,0,0,0,0,0,13221.657170494722,7098.308148240837,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,12.634,0.7595,0.759,20967.848,0,W22A100660,1.98,0,0,0,0,0,0,0,13109.81042526026,7098.308148240837,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,21.343,2090.1812,2090.181,18877.667,0,W22A100365,9.61,0,0,0,0,0,0,0,13084.66238153415,7098.308148240837,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,23.282,465.4449,465.445,18412.222,0,W22A100665,2.39,0,0,0,0,0,0,0,14130.850682991859,7098.308148240837,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,26.25,712.2479999999999,712.248,17699.974,0,W22A100719,85.1,0,0,0,0,0,0,0,13436.01859912358,7098.308148240837,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,29.218,712.2479999999999,712.248,16987.726,0,W22A100719,85.1,0,0,0,0,0,0,0,8653.748877512364,10440.17609742816,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,30.145,222.64200000000002,222.642,16765.084,0,W22A100631,1.08,0,0,0,0,0,0,0,7212.972636692154,0,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,30.269,29.5974,29.597,16735.487,0,W22A100302,1.34,0,0,0,0,0,0,0,7493.932774644345,0,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,30.368,23.7762,23.776,16711.711,0,W22A100294,0.39,0,0,0,0,0,0,0,7493.932774644345,0,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,30.791,101.5434,101.543,16610.168,0,W22A100301,1.64,0,0,0,0,0,0,0,8354.810856571265,0,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,30.972,43.377100000000006,43.377,16566.791,0,W22A100613,0.72,0,0,0,0,0,0,0,22007.768438519604,6216.173178744394,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,33.338,567.9388,567.939,15998.852,0,W22A100798,10.71,0,0,0,0,0,0,0,22007.768438519604,6216.173178744394,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,33.893,133.1505,133.15,15865.702,0,W22A100295,2.15,0,0,0,0,0,0,0,21870.255907492134,6216.173178744394,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,34.021,30.6243,30.624,15835.078,0,W22A100612,0.5,0,0,0,0,0,0,0,21191.82746624761,5863.576526796334,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,44.291,2464.8285,2464.829,13370.249,0,W22A100370,12.98,0,0,0,0,0,0,0,21191.82746624761,5320.895370924636,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,44.506,51.6075,51.608,13318.641,0,W22A100608,0.7,0,0,1064.7363288856416,0,0,0,0,20160.08811191869,854.286000646032,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,51.863,1765.8360000000002,1765.836,11552.805,0,W22A100624,13.24,538.890682036159,0,1064.7363288856416,0,0,0,0,23765.11475157339,854.286000646032,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,53.677,435.27380000000005,435.274,11117.531,0,W22A100712,10.07,1066.0289915923827,0,1064.7363288856416,0,0,0,0,23765.11475157339,854.286000646032,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,55.935,541.8627000000001,541.863,10575.668,0,W22A100366,15.44,0,0,0,0,0,0,0,22825.750131306813,1426.046385830557,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,55.959,5.752800000000001,5.753,10569.915,0,W22A100283,5.12,998.1201748023785,0,1064.7363288856416,0,0,0,0,23765.11475157339,854.286000646032,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,56.028,16.588800000000003,16.589,10553.326,0,W31A101184,1.17,608.0679143471476,0,1064.7363288856416,0,0,0,0,23765.11475157339,854.286000646032,0,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,57.636,386.08570000000003,386.086,10167.24,0,W31A100500,2.75,0,0,0,0,0,0,0,22906.365826885343,1426.046385830557,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,60.885,779.7446,779.745,9387.495,0,W22A100348,4.87,0,0,0,0,0,0,0,22507.515700207172,1426.046385830557,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,61.64,181.19510000000002,181.195,9206.3,0,W22A100361,37.22,0,0,0,0,0,0,0,21897.239262974705,1716.5847085558892,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,62.395,181.19510000000002,181.195,9025.105,0,W22A100361,37.22,0,0,0,0,0,0,0,21897.239262974705,1716.5847085558892,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,63.548,276.5848,276.585,8748.52,0,W31A101182,14.03,0,0,0,0,0,0,0,23316.703831392566,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,65.395,443.4001,443.4,8305.12,0,W31A100498,16.94,0,0,0,0,0,0,0,23925.17386991383,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,65.43,8.437100000000001,8.437,8296.683,0,W22A100727,9.56,0,0,0,0,0,0,0,23925.17386991383,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,65.466,8.437100000000001,8.437,8288.246,0,W22A100727,9.56,0,0,0,0,0,0,0,23517.409058292906,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,65.474,2.054,2.054,8286.192,0,W22A100589,2.32,0,0,0,0,0,0,0,23546.675245684528,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,66.201,174.34040000000002,174.34,8111.852,0,W22A100130,6.18,0,0,0,0,0,0,0,22332.302781484836,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,66.558,85.80000000000001,85.8,8026.052,0,W22A100726,1.7,0,0,0,0,0,0,0,23808.339855286715,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,66.617,14.1858,14.186,8011.866,0,W22A100128,0.96,0,0,0,0,0,0,0,22609.559960148687,2300.9157366288377,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,69.295,642.7122,642.712,7369.154,0,W22A100602,2.95,0,0,0,0,0,0,0,22761.39154937218,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,69.486,45.738,45.738,7323.416,0,W31A100647,23.5,0,0,0,0,0,0,0,22711.88803200846,3005.5293846855825,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,70.036,132.05900000000003,132.059,7191.357,0,W31A100646,12.72,0,0,0,0,0,0,0,22609.559960148687,2300.9157366288377,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,70.163,30.426000000000002,30.426,7160.931,0,W31A100642,2.59,0,0,0,0,0,0,0,22609.559960148687,2300.9157366288377,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,70.307,34.5763,34.576,7126.355,0,W31A100628,4.33,0,0,0,0,0,0,0,22137.740194649585,2300.9157366288377,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,70.424,28.012600000000003,28.013,7098.342,0,W31A100629,1.77,0,0,0,0,0,0,0,22609.559960148687,2300.9157366288377,248.6258561965536,0
73,Aliens,CBP-Pelleting,7,31.183094013704736,-27.825385949777832,24000,71.924,360.09180000000003,360.092,6738.25,0,W31A100265,9.91,0,0,0,0,0,0,0,22719.43615831302,3005.5293846855825,248.6258561965536,0
